id,date,url,title,content,ev,intent,대표질의,유사질의,final_label,hyundai_label,특이사항
pre_1018_405,23.01.03. 21:36,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1121279&referrerAllArticles=false,결제 방법 봐주세요..ㅠ ㅠㅠ,"너무너무 무슨 말인지 몰라서 봐주세요,, 지금 금리가 쎄서 저 금액을 그냥 일시불로 결제하려고해요. 근데 여기서 궁금증이 있어요.1. 캐시백이라는게 있는데 캐스퍼 전용카드를 만들어서 전용카드로 일시불로 결제하고 캐시백을 받는 건가요?카드를 미리 만들어야하나요..?이게 이득인건가요?2. 체크카드, 현금으로 하지말구 제가 쓰는 신용카드로 일시불로 결제하는게 이득인가요? 근데 신한신용카드를 쓰는데 그건 핸드폰 요금때문에 쓰는건데.. 그것도 차로 가능해요...?ㅋㅋㅋ하,, 물어보는 수준이 너무 낮겠지만 정말 몰라서 물어봅니다..3.내일 특별기획전을 노리고있는데 어떻게 결제하는게 좋을까요?ㅠㅠ오토, 캐시백 이런게 전혀 이해가 되지않아요ㅠ무조건 현대카드를 만드는게 이득인지제가 핸드폰요금때문에 만든 신용카드만있는데그걸로 결제해야하는지..체크카드로 결제하는건지...다른 카드를 만들어야하는지..질문도 아무것도 몰라서 이 질문도 맞는건지..제발 저 좀 도와주세묘..ㅠㅠㅠ",FALSE,캐스퍼카드_캐시백,캐스퍼 전용카드로 캐시백을 받을 수 있나요?,캐스퍼 카드로 할부 결제해도 캐시백 받을 수 있나요?,membership,결제조합,유사질의 복수
pre_1018_410_dup2,22.01.06. 14:56,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=901752&referrerAllArticles=false,일시불 결제,"안녕하세요 :) 4월 출고 예정이어서 아직 멀었긴 한데 그쯤되면 직업상 바쁠거 같아 미리 결제방법을 알아두려고 합니다ㅠㅠ카페에서 많이 찾아보긴 했는데 차를 제 힘으로 사는게 처음이라 이것저것 많이 어렵네요ㅠㅠㅠ일단 저는 일시불로 결제할 예정이고 총 금액은 2천 미만입니다.1. 현금 계좌이체보다 신용카드로 일시불 결제하는게 캐시백, 포인트 등 때문에 이득인건가요?2. 검색하니 카동이라는 말이 많이 나오더라구요ㅠ 혹시 카동이 무엇일까요..?    그냥 일반 신용카드를 발급하여 결제하는 것과 많이 다른가요?3. 만약 신용카드를 만들게 된다면 일반 신용카드가 나을지 캐스퍼카드가 나을지 궁금합니다.    (결제용으로 카드 만들고 따로 사용하진 않을 예정입니다. 결제 후에 바로 해지할 수도 있구요ㅠ)4. 신용카드 일시불 결제시 한도제한은 걸리지 않는지 (약 1900만원이 한번에 빠져나가는게 가능한건지ㅠ)답변 부탁드리겠습니다ㅠㅠㅠ",FALSE,캐시백,결제방식에 따라 캐시백 혜택이 달라질 수 있나요?,일시불 결제 시 캐시백은 카드사에 따로 신청할 수 있나요?,membership,결제조합,유사질의 복수
pre_1018_410_dup3,22.01.06. 14:56,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=901752&referrerAllArticles=false,일시불 결제,"안녕하세요 :) 4월 출고 예정이어서 아직 멀었긴 한데 그쯤되면 직업상 바쁠거 같아 미리 결제방법을 알아두려고 합니다ㅠㅠ카페에서 많이 찾아보긴 했는데 차를 제 힘으로 사는게 처음이라 이것저것 많이 어렵네요ㅠㅠㅠ일단 저는 일시불로 결제할 예정이고 총 금액은 2천 미만입니다.1. 현금 계좌이체보다 신용카드로 일시불 결제하는게 캐시백, 포인트 등 때문에 이득인건가요?2. 검색하니 카동이라는 말이 많이 나오더라구요ㅠ 혹시 카동이 무엇일까요..?    그냥 일반 신용카드를 발급하여 결제하는 것과 많이 다른가요?3. 만약 신용카드를 만들게 된다면 일반 신용카드가 나을지 캐스퍼카드가 나을지 궁금합니다.    (결제용으로 카드 만들고 따로 사용하진 않을 예정입니다. 결제 후에 바로 해지할 수도 있구요ㅠ)4. 신용카드 일시불 결제시 한도제한은 걸리지 않는지 (약 1900만원이 한번에 빠져나가는게 가능한건지ㅠ)답변 부탁드리겠습니다ㅠㅠㅠ",FALSE,캐시백,결제방식에 따라 캐시백 혜택이 달라질 수 있나요?,카드 일시불 결제 시 캐시백은 얼마나 받을 수 있나요?,membership,결제조합,유사질의 복수
pre_1018_410,22.01.06. 14:56,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=901752&referrerAllArticles=false,일시불 결제,"안녕하세요 :) 4월 출고 예정이어서 아직 멀었긴 한데 그쯤되면 직업상 바쁠거 같아 미리 결제방법을 알아두려고 합니다ㅠㅠ카페에서 많이 찾아보긴 했는데 차를 제 힘으로 사는게 처음이라 이것저것 많이 어렵네요ㅠㅠㅠ일단 저는 일시불로 결제할 예정이고 총 금액은 2천 미만입니다.1. 현금 계좌이체보다 신용카드로 일시불 결제하는게 캐시백, 포인트 등 때문에 이득인건가요?2. 검색하니 카동이라는 말이 많이 나오더라구요ㅠ 혹시 카동이 무엇일까요..?    그냥 일반 신용카드를 발급하여 결제하는 것과 많이 다른가요?3. 만약 신용카드를 만들게 된다면 일반 신용카드가 나을지 캐스퍼카드가 나을지 궁금합니다.    (결제용으로 카드 만들고 따로 사용하진 않을 예정입니다. 결제 후에 바로 해지할 수도 있구요ㅠ)4. 신용카드 일시불 결제시 한도제한은 걸리지 않는지 (약 1900만원이 한번에 빠져나가는게 가능한건지ㅠ)답변 부탁드리겠습니다ㅠㅠㅠ",FALSE,캐시백,결제방식에 따라 캐시백 혜택이 달라질 수 있나요?,할부하는 것보다 전액 일시불 결제 후 캐시백 받는 게 나을까요?,membership,결제조합,유사질의 복수
pre_1018_410_dup1,22.01.06. 14:56,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=901752&referrerAllArticles=false,일시불 결제,"안녕하세요 :) 4월 출고 예정이어서 아직 멀었긴 한데 그쯤되면 직업상 바쁠거 같아 미리 결제방법을 알아두려고 합니다ㅠㅠ카페에서 많이 찾아보긴 했는데 차를 제 힘으로 사는게 처음이라 이것저것 많이 어렵네요ㅠㅠㅠ일단 저는 일시불로 결제할 예정이고 총 금액은 2천 미만입니다.1. 현금 계좌이체보다 신용카드로 일시불 결제하는게 캐시백, 포인트 등 때문에 이득인건가요?2. 검색하니 카동이라는 말이 많이 나오더라구요ㅠ 혹시 카동이 무엇일까요..?    그냥 일반 신용카드를 발급하여 결제하는 것과 많이 다른가요?3. 만약 신용카드를 만들게 된다면 일반 신용카드가 나을지 캐스퍼카드가 나을지 궁금합니다.    (결제용으로 카드 만들고 따로 사용하진 않을 예정입니다. 결제 후에 바로 해지할 수도 있구요ㅠ)4. 신용카드 일시불 결제시 한도제한은 걸리지 않는지 (약 1900만원이 한번에 빠져나가는게 가능한건지ㅠ)답변 부탁드리겠습니다ㅠㅠㅠ",FALSE,캐시백,결제방식에 따라 캐시백 혜택이 달라질 수 있나요?,현금 결제 시 캐시백 혜택을 받을 수 있나요?,membership,결제조합,유사질의 복수
pre_1018_409,23.03.04. 23:52,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1147790&referrerAllArticles=false,세이브오토 신청 현대카드 결제시,세이브오토 신청 현대카드 결제시 일반 캐스퍼카드로 결제하고...차받고 캐스퍼 경차할인카드로 교체받으면.....결제할때 신청했던.... 세이브-오토..와 이벤트30만캐시백 모두 다... 연계승계될까요?,FALSE,캐시백,캐스퍼카드 결제 후 경차할인카드로 교체해도 세이브오토와 캐시백카드 혜택 유지되나요?,캐스퍼카드에서 경차할인카드로 바꿔도 기존 캐시백 및 세이브오토 혜택을 받을 수 있을까요?,membership,결제조합,
pre_1018_754,24.05.30. 10:21,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1370668&referrerAllArticles=false,구매관련 문의드립니다.,"안녕하세요캐스퍼 구매를 위한 몇가지 질문드립니다.디 에센셜 등급으로 구매하려 합니다.1. 현금으로 구매인데, 캐시백,쿠폰등 찾아봐도 잘 이해가 안되네요.   카페 내 등록된 업체에 문의하니 캐시백 1.6%인가 되는거같던데 그게 가장 현명한 방법일지요??2. 가입하니 쪽지로 영맨이라면서 등록시 카마스터 추천해주고 차량 출고 후 연락주면 10만원 입금해준다고 합니다.   카페 글을 찾아보니 이제 그런건 없어졌다고 하는데 비공식적인건지요??   혹여 진행하려면 제가 그 영맨한테 혹여 받아야 하는게 무엇을지요??3. 조금이라도 저렴하게 구매하고 싶어 5월 할인차 보고있는데 그외 저렴하게 구매하는 방법이 궁금합니다.많은 도움 부탁드립니다. 감사합니다^^",FALSE,프로모션,캐스퍼도 프로모션 할인이 있을까요?,디 에센셜 등급으로 구매할 때 저렴하게 구매하는 방법이 있을까요?,promotion/event,결제조합,
pre_1018_738,21.09.06. 13:43,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=816248&referrerAllArticles=false,사전예약 하면 혜택이 더 좋나요?,사전예약 으로 사면 사은품 을 더 주거나 할인이 들어가나요?사전예약 으로 사나 나중에 사나 똑같으면 나중에 살까 싶어서요..ㅜ,FALSE,프로모션,캐스퍼도 프로모션 할인이 있을까요?,사전예약하면 혜택이 있나요?,promotion/event,결제조합,
pre_1018_770,23.05.02. 14:01,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1173461&referrerAllArticles=false,캐스퍼 신차구매 문의,캐스퍼 신차 구매하려는데요장기렌트 말구요!현재 홈피에서 하는 온라인 특판 프로모션이제일 나은걸까요?3년 0.9%금리라는게 현대제휴카드로 해서만인거지요? 카드 또 만들어야 되는건가요 ㅠㅜ쩝 싫은데..여러분들은 다들 어찌 구매하셨나요?가격적으로 가장 좋은건 셀프로 캐스퍼홈피에서 구매하는거겠죠?중고 캐스퍼 하려다 금리0.9%떠서 그게 낫겠다싶어 문의드립니다빨리 구매해서 타고싶네요선배님들의 조언및 의견이 절실합니다,FALSE,프로모션,캐스퍼도 프로모션 할인이 있을까요?,온라인 특판 프로모션이 가장 저렴할까요?,promotion/event,결제조합,
pre_1018_810,21.11.16. 14:06,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=871327&referrerAllArticles=false,캐스퍼 구매,캐스퍼 차주님들구매할려고 하는데 보통 홈페이지에서 구매 하셨나요?아님 직접 방문하여 구매 하셨나요?첫차 구매라 모르는게 너무 많네요 ..이번달에 구매하면 언제쯤 나올까요?프로모션은 따로 없죠???,FALSE,프로모션,캐스퍼도 프로모션 할인이 있을까요?,이번 달에 구매하면 프로모션 할인은 따로 없나요?,promotion/event,결제조합,
pre_1018_733,23.04.19. 18:05,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1167744&referrerAllArticles=false,올해 매월 기획전/이벤트 질문드려요,대충 보니 매월 가격 할인해주고 했던거 같은데매월 얼마나 할인해줬었는지 금리는 어떻게 됐었는지 확인 할 수 있는 곳 있나요??재고가 많아서 아마 당분간 매월 할인은 들어갈꺼같긴한데 1-3월엔 어땟는지 문득 궁금해져서용~~,FALSE,프로모션,캐스퍼도 프로모션 할인이 있을까요?,지난 번 프로모션 다시 확인할 수 있나요?,promotion/event,결제조합,
pre_1018_732,24.05.16. 01:51,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1364574&referrerAllArticles=false,감사의 달 최대 160만원 할인은 어디에 존재하는거죠?,"홈피 들어가면 감사의 달 최대 160만원 할인은 어디에도 보이지 않는데.. 제 눈이 잘못된걸까요? 고작 해야 70만원 정도가 끝인데 160만원 할인은 어디에 있을까요?블로그 찾아보면 180만원씩 할인 받은 사람들도 있던데, 저는 고작해야 70만원 뜨거든요지금이 구입 좋은 시기가 아닌걸까요...불편하지만 존버 해봐야할지 고민이네요. 할인차 사신 분들 얼마나 할인받고 구매하셨어요?딜러도 없이 불편함을 소비자에게 전가하는 방식의 판매라면 할인이 많든, 가격이 싸든 뭔가 더 있으면 좋겠는데상담 할인 쿠폰 10만원 짜리도 누구는 주고 누구는 안주고 랜덤이라고 하니 캐스퍼 구매 마음이 짜게 식네요... 레이와 미친듯이 고민중인데... 방금 결제 하려다가 5월 초에 180만원 할인받았다는 블로그 글보니 결제하니 뭔가 억울하네요",FALSE,프로모션,캐스퍼도 프로모션 할인이 있을까요?,캐스퍼 저렴하게 구매할 수 있는 프로모션 뭐가 있나요?,promotion/event,결제조합,
pre_1018_811,22.02.20. 10:15,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=932116&referrerAllArticles=false,캐스퍼도 할인 있을까요?,지금 예약 하려고 하니 지인이 5월쯤되면 가정의달 프로모션 그런거 할거라고5월쯤 사라는데 캐스퍼도 그런게 있을까요..?,FALSE,프로모션,캐스퍼도 프로모션 할인이 있을까요?,캐스퍼도 프로모션 할인이 있을까요?,promotion/event,결제조합,
pre_1018_801,21.09.29. 13:18,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=837357&referrerAllArticles=false,특별 할인 이런 건 없는 거죠?4프로 할인,어제 영상에 뭔가 있는 듯 했는데아니군요?,FALSE,프로모션,캐스퍼도 프로모션 할인이 있을까요?,특별할인은 없을까요?,promotion/event,결제조합,
pre_1018_790,23.04.11. 20:48,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1164304&referrerAllArticles=false,4월 초저가 할부 구매 시,"대행도 무료로 진행되더라고요..썬팅, 신차검수까지 되는 것같은데 맞나요..?그럼 그대로 인수받고 타면 되는건지다시 신차패키지(?)를 해야하는건지 궁금해요.. ",FALSE,프로모션,캐스퍼도 프로모션 할인이 있을까요?,할부로 구매하면 혜택이 있나요?,promotion/event,결제조합,
pre_1018_813,24.01.30. 14:48,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1323873&referrerAllArticles=false,2월달은 할인 이벤트 안할까요?,이번 기획전에 맘에드는게 있었는데 그새 품절되어서 절망이네요..ㅠㅠ 기획전도 내일까지던데 ..작년 연말에도 고민만하다 놓쳐버리고이젠 정말 사려고하는데 2월달은 할인 안할까요?ㅠㅠ,FALSE,프로모션_금리,금리 프로모션이 뭔가요?,금리 할인 이벤트는 언제 하나요?,promotion/event,결제조합,
pre_1018_789,23.04.17. 08:21,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1166485&referrerAllArticles=false,봄 프로모션 문의 드립니다.,"현재 봄 프로모션으로 선수금 30% 에 36개월 할부 진행시,인스퍼레이션 기준 0.9% 이자율로 월 30만원 중후반대 할부로 진행되는 것으로 알고 있는데, 선수금 50%로 진행 시, 36개월 0.9% 이자율은 없어지는건가요??",FALSE,프로모션_금리,금리 프로모션이 뭔가요?,금리 할인은 선수금에 따라서 변동되나요?,promotion/event,결제조합,
pre_1018_786,23.06.29. 10:38,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1198780&referrerAllArticles=false,금리할인 하는거 이번 6월이 처음인가요??,"<자동등업방법> ""게시글 4개 & 댓글 4개"" 작성시 정회원으로 자동 등업 됩니다. 정회원으로 등업 하시면 ""카페 내 모든 정보를 자유롭게 열람""할 수 있습니다.  가입 인사 게시판 등업 신청 게시판 출석 체크 게시판                <-----게시글 4개! 캐스퍼는 OO이다 게시판 캐스퍼 카페 응원 게시판  을 이용 해주세요 <별명설정방법> 지역ll별명 =  (↑지역(시군단위 까지)+[소문자 엘 두번]+별명↑) ex) 서울ll홍길동 / 수원ll홍길동 / 대전ll홍길동 / 강릉ll홍길동 / 광주ll홍길동 / 부산ll홍길동         충북증평ll홍길동 / 강원홍천ll홍길동 / 전남담양ll홍길동 / 경북칠곡ll홍길동 ★ 현대 AX1 캐스퍼 공식동호회 [캐스퍼 매니아] 가입을 환영합니다. 우리 동호회가 즐거운 놀이터가 될 수 있도록 열심히 활동해주세요! 회원분들께 다양한 혜택, 정보 드릴 수 있는 동호회가 되겠습니다^^ -------------------------- 😊 동호회 공식 파트너 신차살때 ""카동"" - 혜택은 높게! 금리는 낮게!  👇 내차살때 금융은 다이렉트가 필수 http://www.cardong.co.kr내차팔때 ""카몬"" - 감가없는 진짜 내차팔기!  👇 내차팔기의 새로운 기준 https://carmon.in--------------------------",FALSE,프로모션_금리,금리 프로모션이 뭔가요?,금리 할인은 언제 하나요,promotion/event,결제조합,
pre_1018_792,23.05.25. 21:49,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1183482&referrerAllArticles=false,캐스퍼 5월 금리?고정금리인가요?,현재 캐스퍼 5월 프로모션하는 차량들 0.9%로 금리이던데 이건 고정금리일까요??6월에는...달라질까요ㅠㅠ 차를 사고 싶긴한데 5월에 사면 조금 경제적으로 무리를 해야하고 7월에 살까 고민중이예요ㅠㅠ,FALSE,프로모션_금리,금리 프로모션이 뭔가요?,금리 할인이 고정금리인가요?,promotion/event,결제조합,
pre_1018_812,23.06.22. 13:18,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1195498&referrerAllArticles=false,캐스퍼 구입시기..,이번달에 할인차사고 하면 총 70할인이거나 금리 할인이던데 혹시 담달도 비슷하게 하려나요..,FALSE,프로모션_금리,금리 프로모션이 뭔가요?,이번 달 금리 할인 행사가 다음 달에도 진행 될까요?,promotion/event,결제조합,
pre_1018_907,23.11.19. 14:59,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1292805&referrerAllArticles=false,다시 저금리 0.9 부활 안되나용 ㅎ,10월에는 0.9%던데아쉽네용,FALSE,프로모션_금리,금리 프로모션이 뭔가요?,저금리 할인 받고 싶어요.,promotion/event,결제조합,
pre_1018_809,24.02.26. 16:14,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1333586&referrerAllArticles=false,캐스퍼 2월 금리,안녕하세요 구매할려고하는데이번달 보니 현대카드 2.9프로 금리 행사 하던데  이런 행사가 자주 있는건가요??담달에 사도 또 이런행사가 있을까요???궁금합니다~~,FALSE,프로모션_금리,금리 프로모션이 뭔가요?,저금리 행사가 매달 있는 건가요?,promotion/event,결제조합,
pre_1018_793,23.04.11. 16:59,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1164211&referrerAllArticles=false,터보 논터보.. 조금 더 있다 살까요..?,"30대 중반 첫차구요, 면허는 한 3년전에 좀 늦게 땃는데,남자친구 차로 지나다니는 차들 별로 없는 시간대에 간간히 운전연습했었어요. 2년 전쯤에 조수석에 앉아있다가 뒤쿵 당하고 입원한 뒤로 운전대에서 손을 땟었는데, 요즘들어서 또 차를 살까.. 하고 오락가락하고 있습니다캐스퍼 나왓을때부터 귀여워.. 하고 봐오긴 했었는데이상하게 최근에 자꾸 심한 뽐뿌가...😂터보, 논터보도 고민입니다출퇴근은 편도 10-15분 거리구요휴일엔 남자친구랑 종종 낚시를 가서 거제나 통영 이쪽으로도 갈꺼같네요, 경차다보니 톨비 무시못해서... 제가 캐스퍼 뽑으면 무조건 캐스퍼로 갈꺼같아요이왕 살거면 처음부터 터보하는게 나을꺼 같기도하고... 외형도 터보가 뭔가 더 맘에들기도 하구요...소음 부분도 찾아서 읽어봤는데 사람마다 느끼는 차이가 좀 많이 나는거 같아서 이건 직접 겪어봐야 체감이 될꺼같더라구요.나중에 터보, 논터보 시승해보고 판단해보려구 합니다.남자친구차가 투싼 디젤인데 이건 뭐 비교가 안되는거겟죠?? 23년형이 조만간 나올꺼같다는 게시물도 봤는데 좀 더 있다가 살까.. 이것도 고민되구요지금 최저금리 이벤트 하던데 나중에도 이런 이벤트나 차값 할인 이벤트 이런거 또 할까요..?요즘 만들어진 애들은 누유 누수 뭐.. 문제 있던 증상들 괜찮은거죵??",FALSE,프로모션_금리,금리 프로모션이 뭔가요?,초저금리 이벤트에서 다른 혜택이 또 있나요?,promotion/event,결제조합,
pre_1018_791,23.09.16. 22:26,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1265206&referrerAllArticles=false,무직이면 계약 후 캐스퍼 전용카드 발급 안되나요?,초저금리 기획전 통해서 구매 생각중인데무직이면 카드 발급 안되나요?ㅜㅜ10월부터 출근이라 그전에 미리 계약 하려는데요,FALSE,프로모션_금리,금리 프로모션이 뭔가요?,카드 발급해서 금리할인 받을 수 없는 경우도 있나요?,promotion/event,결제조합,
pre_1018_785,23.06.23. 22:08,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1196224&referrerAllArticles=false,도와주세용.. 결제할라는데..,특별별 기획적 초저금리 할부 혜택 사용하려고 casper 카드 만들고 입력까지 마쳐서 결제하기 누르니까 이거 나오는데 무슨 쿠폰을 말하고 어케 해야하는건가요..,FALSE,프로모션_금리,금리 프로모션이 뭔가요?,특별 기획전 초저금리 할부 혜택 사용하고 싶은데 어떻게 하나요?,promotion/event,결제조합,
pre_1018_795,24.10.02. 11:44,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1420249&referrerAllArticles=false,캐스퍼EV 현대카드 할부,안녕하세요.계약 고민중으로 견적내고 월 할부금 확인을 자주 했었는데 기존에는 할부 60개월까지 2.9% 였는데 오늘보니까 4.8%로 바뀌었네요.9월 이벤트가 종료된건지 잘 아시는분 있으시면 답변 부탁드립니다.,TRUE,프로모션_금리,금리 프로모션이 뭔가요?,할부 금리가 변경된 이유가 무엇인가요?,promotion/event,결제조합,
pre_1018_787,23.06.20. 17:26,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1194543&referrerAllArticles=false,0.9 초저금리요~,할인차량만 적용되는게 맞져??,FALSE,프로모션_금리,금리 프로모션이 뭔가요?,할인 차량에 저금리 할인을 하나요?,promotion/event,결제조합,
pre_1018_760,23.11.28. 12:34,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1297319&referrerAllArticles=false,구매시기 / 신차패키지 질문 있습니다!,"안녕하세요! 캐스퍼 구매를 앞두니 여러 고민이 생겨서 선생님들의 의견을 여쭙고자 합니다!1. 11월 말에 결제하면 언제 받을 수 있을까요?2. 12월에 지금보다 구매혜택이 좋아질까요?3. 용인에서 신차패키지 꼼꼼하게 잘하는 곳 있으면 추천받고 싶습니다!   (신차패키지 검색도 많이 해보았는데, 직접 경험해보신 선생님들의 의견이 듣고 싶습니다!)감사합니다!",FALSE,프로모션_시기,프로모션은 언제 하나요?,구매 혜택은 언제까지 있나요?,promotion/event,결제조합,
pre_1018_807,23.07.31. 10:29,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1243291&referrerAllArticles=false,8월달로 넘어가면,할인차량 모두 금액 추가할인으로 진행되는지 알수있을까요 ?,FALSE,프로모션_시기,프로모션은 언제 하나요?,금리 할인 행사 기간이 언제까지인가요?,promotion/event,결제조합,
pre_1018_808,23.08.22. 12:08,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1253523&referrerAllArticles=false,9월달에도 저금리 프로모션 할까요? 왠지 추석이라 할인들어갈거같은데 구매하시는분 바로 사시나요,차량한대 구매하려구하는데요9월달에는 좀더 할인이 될까요?지금 저금리 할인있던데 왠지 9월에는 없어질거같기도 하고 바로 지금 사야될까요,FALSE,프로모션_시기,프로모션은 언제 하나요?,저금리 프로모션은 언제까지 할까요?,promotion/event,결제조합,
pre_1018_758,24.01.07. 23:38,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1315274&referrerAllArticles=false,캐스퍼 구입하려는데요,캐스퍼 초보입니다..코리아세일페스타라는 이벤트가 11월에 있었다는걸 뒤늦게 알았어요..지금 새해  이벤트하긴하던데그때만큼 못하죠?매달 행사를 하는지 궁금하네요..,FALSE,프로모션_시기,프로모션은 언제 하나요?,프로모션은 매달 진행하나요?,promotion/event,결제조합,
pre_1018_759,23.06.19. 22:02,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1194167&referrerAllArticles=false,7월 8월 쯤 사려고하는데여 기획전할지,그때 까지 기획전 저금리 프로모션할까요?,FALSE,프로모션_시기,프로모션은 언제 하나요?,프로모션은 언제까지 하나요?,promotion/event,결제조합,
pre_1018_761,22.10.09. 22:31,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1071809&referrerAllArticles=false,캐스퍼 2.7프로 이벤트,이거는 언제까지 할까요?  11월이나 12월에 사려하는데ㅜ,FALSE,프로모션_시기,프로모션은 언제 하나요?,할인 이벤트는 언제까지 하나요?,promotion/event,결제조합,
pre_1018_765,23.03.01. 22:19,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1146449&referrerAllArticles=false,프로모션 끝난걸까요..,어제까지 캐스퍼 홈페이지에서 최대 1백만원 할인과함께 즉시출고가능 차량들 리스트가 쭉 있었는데 오늘 들어가보니 없어졌네요..할인은 그렇다고쳐도 출고예정일도 4월..프로모션이 곧 다시 올라오려나요..,FALSE,프로모션_시기,프로모션은 언제 하나요?,할인 프로모션 기간이 언제까지 인가요?,promotion/event,결제조합,
pre_1018_768,22.11.01. 08:03,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1085996&referrerAllArticles=false,캐스퍼 저금리 2.7퍼 프로모션 끝났나요?,상담직원이랑 얘기할때는다음달에 끝났어도 전달 계약했으면 된다는데그게 말이 되는건가 싶기도 하고 곧 차는 나오는데금리 오른 상품뿐이라 멘붕이네요,FALSE,프로모션_시기,프로모션은 언제 하나요?,할인 프로모션 언제까지 하나요?,promotion/event,결제조합,
pre_1018_769,23.07.27. 00:35,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=1241382&referrerAllArticles=false,프로모션 차량 구매하려는데요!,구매하려고 눈여겨본 차량이 좀아까 솔드아웃 됐는데 프로모션 차량은 한번 팔리면 끝인가요 아님 새로운 차량이 더 생기나요??ㅠㅠ,FALSE,프로모션_차량,프로모션으로 어떤 차량을 구매 가능한가요?,프로모션 차량은 한번 팔리면 끝인가요 아님 새로운 차량이 더 생기나요?,promotion/event,결제조합,
pre_1018_766,21.09.29. 17:37,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=837928&referrerAllArticles=false,삼성카드 다이렉트 오토 견적 관련 문의입니다~,차를 처음 구입하다보니 어떻게 준비해야 할지 헷갈리네요.카페에서 정보 공유하다보니 삼성카드 다이렉트 오토로 구매하시는 분들이 많은 것 같아저도 견적을 받아봤는데요.아 참고로 저는 인스 트림에 터보 추가해 1960만원 기준으로 했구요.60개월 할부 2.3% 금리 확인했는데유효기간이 10월 29일까지로 나오더라구요.제가 알기로 9월 특별금리로 60개월 2.3%로 알고 있는데10월에 할부 신청을 해도 2.3% 금리가 적용되는 건가요?그리고 캐시백 프로모션을 신청해봤더니 금리는 2.9%로 오르더라구요.캐시백 프로모션을 선택하지 않으면 금리도 더 저렴하고 총 혜택 금액도 더 커지던데어떻게 선택하는 것이 이득일까요??또 제가 아직 삼성카드가 없는데 미리 만들어놓지 않아도 되는건지도 궁금합니다.고수분들의 친절한 답변 부탁드립니다^^,FALSE,프로모션_캐시백,캐시백 프로모션에 대해서 알려줘,캐시백 프로모션보다 더 저렴한 다른 혜택도 있나요?,promotion/event,결제조합,
pre_1018_1183,22.02.28. 10:31,https://cafe.naver.com/ArticleRead.nhn?clubid=25287782&articleid=937242&referrerAllArticles=false,캐스퍼 할부 문의요,캐스퍼 구매를 전액할부로 할 수 있을까요?,FALSE,할부,차량 할부 방법 알려주세요.,캐스퍼를 전액할부로 구매할 수 있을까요?,buying,결제조합,
